460.92,0,0,0,0,0,0,0,0,0
461.41,0,0,0,0,0,0,0,0,0
461.89,0,0,0,0,0,0,0,0,0
462.37,0,0,0,0,0,0,0,0,0
462.85,0,0,0,0,0,0,0,0,0
463.33,0,0,0,0,0,0,0,0,0
463.82,0,0,0,0,0,0,0,0,0
464.3,0,0,0,0,0,0,0,0,0
464.78,0,0,0,0,0,0,0,0,0
465.26,0,0,0,0,0,0,0,0,0
465.74,0,0,0,0,0,0,0,0,0
466.23,0,0,0,0,0,0,0,0,0
466.71,0,0,0,0,0,0,0,0,0
467.19,0,0,0,0,0,0,0,0,0
467.67,0,0,0,0,0,0,0,0,0
468.16,0,0,0,0,0,0,0,0,0
468.64,0,0,0,0,0,0,0,0,0
469.12,0,0,0,0,0,0,0,0,0
469.6,0,0,0,0,0,0,0,0,0
470.08,0,0,0,0,0,0,0,0,0
470.57,0,0,0,0,0,0,0,0,0
471.05,0,0,0,0,0,0,0,0,0
471.53,0,0,0,0,0,0,0,0,0
472.01,0,0,0,0,0,0,0,0,0
472.49,0,0,0,0,0,0,0,0,0
472.98,0,0,0,0,0,0,0,0,0
473.46,0,0,0,0,0,0,0,0,0
473.94,0,0,0,0,0,0,0,0,0
474.42,0,0,0,0,0,0,0,0,0
474.91,0,0,0,0,0,0,0,0,0
475.39,0,0,0,0,0,0,0,0,0
475.87,0,0,0,0,0,0,0,0,0
476.35,0,0,0,0,0,0,0,0,0
476.83,0,0,0,0,0,0,0,0,0
477.32,0,0,0,0,0,0,0,0,0
477.8,0,0,0,0,0,0,0,0,0
478.28,0,0,0,0,0,0,0,0,0
478.76,0,0,0,0,0,0,0,0,0
479.24,0,0,0,0,0,0,0,0,0
479.73,0,0,0,0,0,0,0,0,0
480.21,0,0,0,0,0,0,0,0,0
480.69,0,0,0,0,0,0,0,0,0
481.17,0,0,0,0,0,0,0,0,0
481.66,0,0,0,0,0,0,0,0,0
482.14,0,0,0,0,0,0,0,0,0
482.62,0,0,0,0,0,0,0,0,0
483.1,0,0,0,0,0,0,0,0,0
483.58,0,0,0,0,0,0,0,0,0
484.07,0,0,0,0,0,0,0,0,0
484.55,0,0,0,0,0,0,0,0,0
485.03,0,0,0,0,0,0,0,0,0
485.51,0,0,0,0,0,0,0,0,0
485.99,0,0,0,0,0,0,0,0,0
486.48,0,0,0,0,0,0,0,0,0
486.96,0,0,0,0,0,0,0,0,0
487.44,0,0,0,0,0,0,0,0,0
487.92,0,0,0,0,0,0,0,0,0
488.4,0,0,0,0,0,0,0,0,0
488.89,0,0,0,0,0,0,0,0,0
489.37,0,0,0,0,0,0,0,0,0
489.85,0,0,0,0,0,0,0,0,0
490.33,0,0,0,0,0,0,0,0,0
490.82,0,0,0,0,0,0,0,0,0
491.3,0,0,0,0,0,0,0,0,0
491.78,0,0,0,0,0,0,0,0,0
492.26,0,0,0,0,0,0,0,0,0
492.74,0,0,0,0,0,0,0,0,0
493.23,0,0,0,0,0,0,0,0,0
493.71,0,0,0,0,0,0,0,0,0
494.19,0,0,0,0,0,0,0,0,0
494.67,0,0,0,0,0,0,0,0,0
495.15,0,0,0,0,0,0,0,0,0
495.64,0,0,0,0,0,0,0,0,0
496.12,0,0,0,0,0,0,0,0,0
496.6,0,0,0,0,0,0,0,0,0
497.08,0,0,0,0,0,0,0,0,0
497.57,0,0,0,0,0,0,0,0,0
498.05,0,0,0,0,0,0,0,0,0
498.53,0,0,0,0,0,0,0,0,0
499.01,0,0,0,0,0,0,0,0,0
499.49,0,0,0,0,0,0,0,0,0
499.98,0,0,0,0,0,0,0,0,0
500.46,0,0,0,0,0,0,0,0,0
500.94,0,0,0,0,0,0,0,0,0
501.42,0,0,0,0,0,0,0,0,0
501.9,0,0,0,0,0,0,0,0,0
502.39,0,0,0,0,0,0,0,0,0
502.87,0,0,0,0,0,0,0,0,0
503.35,0,0,0,0,0,0,0,0,0
503.83,0,0,0,0,0,0,0,0,0
504.32,0,0,0,0,0,0,0,0,0
504.8,0,0,0,0,0,0,0,0,0
505.28,0,0,0,0,0,0,0,0,0
505.76,0,0,0,0,0,0,0,0,0
506.24,0,0,0,0,0,0,0,0,0
506.73,0,0,0,0,0,0,0,0,0
507.21,0,0,0,0,0,0,0,0,0
507.69,0,0,0,0,0,0,0,0,0
508.17,0,0,0,0,0,0,0,0,0
508.65,0,0,0,0,0,0,0,0,0
509.14,0,0,0,0,0,0,0,0,0
509.62,0,0,0,0,0,0,0,0,0
510.1,0,0,0,0,0,0,0,0,0
510.58,0,0,0,0,0,0,0,0,0
511.07,0,0,0,0,0,0,0,0,0
511.55,0,0,0,0,0,0,0,0,0
512.03,0,0,0,0,0,0,0,0,0
512.51,0,0,0,0,0,0,0,0,0
512.99,0,0,0,0,0,0,0,0,0
513.48,0,0,0,0,0,0,0,0,0
513.96,0,0,0,0,0,0,0,0,0
514.44,0,0,0,0,0,0,0,0,0
514.92,0,0,0,0,0,0,0,0,0
515.4,0,0,0,0,0,0,0,0,0
515.89,0,0,0,0,0,0,0,0,0
516.37,0,0,0,0,0,0,0,0,0
516.85,0,0,0,0,0,0,0,0,0
517.33,0,0,0,0,0,0,0,0,0
517.82,0,0,0,0,0,0,0,0,0
518.3,0,0,0,0,0,0,0,0,0
518.78,0,0,0,0,0,0,0,0,0
519.26,0,0,0,0,0,0,0,0,0
519.74,0,0,0,0,0,0,0,0,0
520.23,0,0,0,0,0,0,0,0,0
520.71,0,0,0,0,0,0,0,0,0
521.19,0,0,0,0,0,0,0,0,0
521.67,0,0,0,0,0,0,0,0,0
522.15,0,0,0,0,0,0,0,0,0
522.64,0,0,0,0,0,0,0,0,0
523.12,0,0,0,0,0,0,0,0,0
523.6,0,0,0,0,0,0,0,0,0
524.08,0,0,0,0,0,0,0,0,0
524.57,0,0,0,0,0,0,0,0,0
525.05,99.16,100,100,100,100,100,100,100,100
525.53,97.73,100,100,97.96,100,100,100,96.37,100
526.01,94.94,100,100,93.49,100,100,100,91.07,100
526.49,92.21,100,100,89.09,100,100,100,87.89,100
526.98,90.35,100,100,85.76,99.24,100,100,87.14,98.51
527.46,89.43,100,100,83.46,98.18,99.71,100,88.17,96.1
527.94,89.31,100,100,81.79,97.8,100,100,90.32,94.29
528.42,89.87,100,100,80.29,97.86,100,100,92.92,92.88
528.9,90.88,100,100,78.6,97.94,100,100,95.12,91.72
529.39,91.92,100,100,76.55,97.57,100,100,96.01,90.73
529.87,92.48,100,100,74.22,96.56,100,100,95.28,89.95
530.35,92.31,100,100,71.74,95.05,99.55,100,93.45,89.41
530.83,91.52,100,98.3,69.11,93.32,96.71,100,91.29,89.08
531.32,90.35,100,95.9,66.18,91.47,94.05,100,89.26,88.77
531.8,89.02,100,95.52,62.84,89.46,91.83,100,87.51,88.24
532.28,87.78,100,96.92,59.18,87.19,90.13,100,86,87.19
532.76,86.89,100,99.34,55.63,84.73,89,100,84.72,85.38
533.24,86.56,100,100,52.83,82.32,88.43,100,83.71,82.85
533.73,86.75,100,100,51.21,80.38,88.33,100,83.07,79.99
534.21,87.18,100,100,50.55,79.15,88.46,100,82.87,77.32
534.69,87.46,99.48,100,50.19,78.59,88.61,100,83.08,75.13
535.17,87.33,97.93,99.87,49.47,78.51,88.61,100,83.62,73.42
535.65,86.63,96.5,99.02,48.05,78.72,88.38,100,84.42,72.02
536.14,85.34,95.26,98.92,45.96,79.03,87.87,100,85.39,70.74
536.62,83.55,94.2,99.44,43.61,79.31,87.13,100,86.32,69.45
537.1,81.53,93.25,100,41.65,79.44,86.3,100,86.92,68.13
537.58,79.64,92.34,100,40.5,79.35,85.59,100,86.92,66.81
538.07,78.11,91.43,100,40.11,79.05,85.19,99.4,86.21,65.54
538.55,77.05,90.52,100,40.04,78.65,85.13,98.71,84.88,64.36
539.03,76.44,89.65,99.98,39.8,78.34,85.39,98.02,83.13,63.27
539.51,76.34,88.91,99.6,39.23,78.37,85.88,97.28,81.22,62.31
539.99,76.82,88.42,99.34,38.49,78.99,86.51,96.47,79.47,61.57
540.48,77.95,88.28,99.04,38.06,80.39,87.17,95.55,78.22,61.15
540.96,79.58,88.5,98.47,38.45,82.52,87.71,94.55,77.74,61.08
541.44,81.31,88.99,97.47,39.86,85.03,88.01,93.54,78.01,61.22
541.92,82.61,89.57,96.07,42,87.43,88,92.6,78.69,61.32
542.4,83.11,90.09,94.51,44.35,89.33,87.67,91.74,79.3,61.11
542.89,82.74,90.52,93.07,46.45,90.56,87.08,90.94,79.43,60.51
543.37,81.7,90.92,91.97,48.16,91.2,86.34,90.2,78.87,59.6
543.85,80.4,91.42,91.37,49.66,91.46,85.57,89.57,77.68,58.65
544.33,79.37,92.18,91.38,51.34,91.62,85,89.16,76.14,58.02
544.82,79.12,93.29,91.99,53.62,92.03,84.86,89.12,74.73,58.09
545.3,79.85,94.74,93.14,56.67,92.93,85.3,89.55,73.89,58.99
545.78,81.39,96.43,94.71,60.36,94.42,86.32,90.41,73.8,60.6
546.26,83.27,98.14,96.56,64.27,96.4,87.73,91.53,74.32,62.57
546.74,84.99,99.64,98.54,67.97,98.65,89.25,92.69,75.12,64.59
547.23,86.15,100,100,71.05,100,90.49,93.64,75.78,66.43
547.71,86.52,100,100,73.29,100,91.08,94.16,76.01,67.96
548.19,86.07,99.26,100,74.6,100,90.7,94.13,75.64,69.14
548.67,84.98,96.58,100,75.19,100,89.26,93.55,74.77,69.98
549.15,83.57,93.02,99.39,75.52,100,86.98,92.63,73.65,70.47
549.64,82.13,89.43,96.74,76.13,100,84.34,91.62,72.58,70.65
550.12,80.86,86.8,94.19,77.43,100,81.79,90.78,71.76,70.55
550.6,79.86,85.93,92.37,79.68,98.95,79.7,90.21,71.24,70.2
551.08,79.22,87.44,91.7,82.93,97.91,78.28,89.98,71.07,69.66
551.56,79.09,91.63,92.4,87.05,97.28,77.71,90.11,71.24,69.01
552.05,79.64,98.39,94.44,91.68,97.11,78.08,90.57,71.8,68.38
552.53,80.94,100,97.46,96.22,97.37,79.39,91.32,72.72,67.92
553.01,82.83,100,100,99.97,97.98,81.39,92.23,73.87,67.75
553.49,84.9,100,100,100,98.8,83.65,93.12,75.02,67.87
553.98,86.63,100,100,100,99.66,85.67,93.78,75.89,68.19
554.46,87.54,100,100,100,100,87.06,94.04,76.3,68.54
554.94,87.36,100,100,100,100,87.61,93.8,76.18,68.77
555.42,86.14,100,100,98.01,100,87.38,93.11,75.67,68.78
555.9,84.27,100,100,95.53,100,86.68,92.15,75.02,68.59
556.39,82.29,100,100,93.61,99.54,85.98,91.25,74.56,68.34
556.87,80.76,100,99.94,92.6,98.78,85.74,90.76,74.49,68.22
557.35,79.96,100,98.93,92.59,98.29,86.22,90.9,74.82,68.45
557.83,79.85,100,98.78,93.35,98.23,87.42,91.74,75.38,69.18
558.31,80.2,100,99.37,94.51,98.68,89.1,93.15,75.9,70.47
558.8,80.67,100,100,95.63,99.53,90.87,94.88,76.1,72.31
559.28,80.97,100,100,96.3,100,92.2,96.51,75.82,74.5
559.76,80.91,100,100,96.21,100,92.65,97.59,75.05,76.67
560.24,80.44,100,100,95.37,100,91.96,97.73,73.97,78.32
560.73,79.64,100,100,94.11,100,90.29,96.84,72.87,78.99
561.21,78.61,100,99.23,92.9,100,88.12,95.14,71.99,78.51
561.69,77.38,100,97.72,92.17,99.33,86.01,93.06,71.37,77.04
562.17,75.92,100,96.54,92.05,98.09,84.37,91,70.92,74.88
562.65,74.17,100,95.84,92.46,96.98,83.42,89.26,70.48,72.43
563.14,72.16,100,95.55,93.11,96.09,83.17,88.03,69.95,70.05
563.62,70.11,100,95.53,93.6,95.47,83.54,87.38,69.3,68.05
564.1,68.37,100,95.58,93.61,95.09,84.3,87.27,68.63,66.64
564.58,67.27,100,95.58,92.99,94.93,85.14,87.56,68.07,65.86
565.06,67.01,99.3,95.53,91.82,94.91,85.8,88.02,67.68,65.52
565.55,67.54,98.16,95.49,90.34,94.95,86.09,88.44,67.43,65.34
566.03,68.65,97.03,95.5,88.84,94.95,85.97,88.69,67.23,65.03
566.51,70.12,95.93,95.54,87.53,94.82,85.5,88.73,66.94,64.44
566.99,71.75,94.88,95.49,86.54,94.48,84.81,88.59,66.51,63.53
567.48,73.41,93.95,95.17,85.96,93.9,84.11,88.33,65.96,62.41
567.96,74.96,93.21,94.51,85.81,93.12,83.63,88.05,65.38,61.26
568.44,76.32,92.74,93.56,86.04,92.29,83.56,87.79,64.86,60.25
568.92,77.39,92.58,92.55,86.55,91.57,83.91,87.5,64.45,59.45
569.4,78.06,92.69,91.73,87.22,91.11,84.6,87.09,64.06,58.82
569.89,78.23,93.04,91.29,87.88,90.95,85.43,86.45,63.58,58.25
570.37,77.81,93.56,91.25,88.36,91.05,86.2,85.51,62.91,57.67
570.85,76.73,94.19,91.51,88.48,91.33,86.8,84.31,62.04,57.03
571.33,75.08,94.88,91.84,88.11,91.64,87.16,83.02,61.08,56.38
571.81,73.08,95.59,92.03,87.23,91.89,87.35,81.93,60.21,55.79
